============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Apr 26 2019  06:19:07 pm
  Module:                 sbox_sr
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

Instance     Module     Cells  Cell Area  Net Area   Total Area 
  g333   porte_nor_11       1          2         0            2 
  g332   porte_nor_10       1          2         0            2 
  g330   porte_nand_8       1          2         0            2 
  g329   porte_nand_7       1          2         0            2 
  g328   porte_nor_9        1          2         0            2 
  g327   porte_nand_9       1          2         0            2 
  g326   porte_nor_7        1          2         0            2 
  g325   porte_nor_4        1          2         0            2 
  g324   porte_nor_5        1          2         0            2 
  g323   porte_nor_6        1          2         0            2 
  g322   porte_nand_6       1          2         0            2 
  g321   porte_nor_2        1          2         0            2 
  g320   porte_nand_3       1          2         0            2 
  g319   porte_nand_5       1          2         0            2 
  g318   porte_nor_3        1          2         0            2 
  g317   porte_nand_2       1          2         0            2 
  g316   porte_nand_4       1          2         0            2 
  g315   porte_nor_1        1          2         0            2 
  g314   porte_nor          1          2         0            2 
  g313   porte_nand_1       1          2         0            2 
  g312   porte_nand         1          2         0            2 
