YUV,QP,128x128,128x64,64x128,64x64,64x48,64x32,64x24,64x16,64x12,64x8,64x4,64x2,48x64,48x32,48x16,48x8,48x4,32x64,32x48,32x32,32x24,32x16,32x12,32x8,32x4,32x2,24x64,24x32,24x16,24x8,24x4,16x64,16x48,16x32,16x24,16x16,16x12,16x8,16x4,16x2,12x64,12x32,12x16,12x8,12x4,8x64,8x48,8x32,8x24,8x16,8x12,8x8,8x4,8x2,4x64,4x48,4x32,4x24,4x16,4x12,4x8,4x4,4x2,2x64,2x32,2x16,2x8,2x4,zeros,resto,chroma
RaceHorses_INTRA.csv,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,59,0,79,74,12,0,0,0,0,0,0,0,15,0,124,0,406,948,216,0,0,5,0,204,0,1477,1790,0,0,0,16,314,0,762,80,4889
RaceHorses_INTRA.csv,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,6,3,0,0,0,0,0,0,0,0,6,0,90,0,90,87,8,0,0,0,0,0,0,0,21,0,204,0,435,788,132,0,0,17,0,275,0,1225,1390,0,0,0,16,230,0,540,76,3945
RaceHorses_INTRA.csv,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,5,8,0,0,0,0,0,0,1,0,19,0,121,0,119,112,12,0,0,0,0,0,1,0,31,0,246,0,469,599,86,0,0,26,0,271,0,898,942,0,0,0,24,158,0,276,40,3026
RaceHorses_INTRA.csv,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,32,0,14,21,4,0,0,0,0,0,1,0,45,0,157,0,179,98,0,0,0,0,0,0,2,0,51,0,279,0,428,421,50,0,0,47,0,221,0,482,508,0,0,0,20,84,0,88,20,1847
RaceHorses_INTER.csv,22,0,0,0,17,0,15,0,56,0,28,21,0,0,0,0,0,0,24,0,854,0,808,0,766,594,4,0,0,0,0,0,55,0,1427,0,3213,0,3461,2495,104,0,0,0,0,0,32,0,1631,0,4774,0,6148,3991,608,23,0,1046,0,4140,0,4601,2830,0,0,4,132,550,0,2345,384,60369
RaceHorses_INTER.csv,27,0,0,0,132,0,154,0,126,0,50,27,0,0,0,0,0,0,201,0,1664,0,1002,0,733,260,4,0,0,0,0,0,245,0,2110,0,3330,0,2342,1238,48,0,0,0,0,0,151,0,2109,0,4268,0,4390,2422,400,56,0,1278,0,3361,0,3263,1496,0,0,12,108,258,0,1063,172,24896
RaceHorses_INTER.csv,32,3,0,0,305,0,306,0,152,0,66,9,0,0,0,0,0,0,369,0,1973,0,1064,0,586,151,0,0,0,0,0,0,411,0,2140,0,2572,0,1588,666,36,0,0,0,0,0,309,0,1994,0,2901,0,2444,821,114,111,0,927,0,1758,0,1301,366,0,0,4,80,90,0,206,84,10227
RaceHorses_INTER.csv,37,10,5,3,525,0,477,0,227,0,80,12,0,0,0,0,0,0,638,0,1767,0,893,0,401,61,4,0,0,0,0,0,622,0,1791,0,1279,0,607,155,16,0,0,0,0,0,392,0,1429,0,1199,0,555,116,8,121,0,493,0,531,0,158,26,0,0,4,24,8,0,4,16,3279
RaceHorses_INTRA.csv,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,44,0,81,77,12,0,0,0,0,0,0,0,26,0,215,0,597,759,204,0,0,0,0,0,0,0,30,0,318,0,1437,3910,1530,0,0,16,0,292,0,2583,3768,0,0,0,52,310,0,2075,424,14342
RaceHorses_INTRA.csv,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,57,0,66,56,8,0,0,0,0,0,0,0,54,0,335,0,557,641,156,0,0,0,0,0,0,0,51,0,561,0,1465,2701,1104,0,0,66,0,480,0,2241,3028,0,0,0,60,346,0,1415,344,12339
RaceHorses_INTRA.csv,32,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,58,0,83,0,70,37,8,0,0,0,0,0,4,0,136,0,466,0,606,564,148,0,0,0,0,0,3,0,168,0,691,0,1405,1736,714,2,0,110,0,622,0,1747,2092,0,0,4,76,244,0,692,256,9006
RaceHorses_INTRA.csv,37,0,0,0,3,0,5,0,2,0,4,0,0,0,0,0,0,0,3,0,117,0,116,0,83,61,12,0,0,0,0,0,13,0,225,0,510,0,620,430,76,0,0,0,0,0,10,0,225,0,691,0,1060,1043,370,6,0,145,0,476,0,1043,1192,0,0,8,56,130,0,185,124,5475
RitualDance_INTER.csv,22,0,0,0,804,0,283,0,317,0,95,58,12,0,0,0,0,0,195,0,378,0,1014,0,1008,787,340,0,0,0,0,0,3103,0,1258,0,992,0,1336,5432,208,0,0,0,0,0,77,0,973,0,1003,0,8481,28872,988,108,0,2401,0,6083,0,22997,18360,0,24,236,508,3578,0,20651,25352,463336
RitualDance_INTER.csv,27,3,2,1,693,0,241,0,819,0,100,42,12,0,0,0,0,0,175,0,401,0,835,0,1328,1733,308,0,0,0,0,0,2113,0,1057,0,876,0,4040,13116,216,0,0,0,0,0,84,0,986,0,1375,0,15185,38994,756,94,0,1758,0,5842,0,27376,10982,0,12,324,496,1918,0,15353,14856,448988
RitualDance_INTER.csv,32,5,5,2,618,0,276,0,1031,0,114,49,28,0,0,0,0,0,281,0,330,0,1087,0,1494,3191,196,0,0,0,0,0,1547,0,1235,0,867,0,6968,19347,136,0,0,0,0,0,243,0,898,0,2457,0,18221,44684,568,119,0,1779,0,6446,0,27771,4802,0,68,340,260,686,0,8067,9356,402723
RitualDance_INTER.csv,37,15,1,2,527,0,200,0,1020,0,153,87,36,0,0,0,0,0,253,0,293,0,1110,0,2153,5989,316,0,0,0,0,0,1159,0,1161,0,1480,0,10146,20865,152,0,0,0,0,0,208,0,1219,0,4633,0,19354,34895,472,161,0,2514,0,6725,0,15576,2562,0,32,520,204,246,0,4273,6004,288584
RitualDance_INTRA.csv,22,0,0,0,61,0,1,0,68,0,0,0,0,0,0,0,0,0,1,0,589,0,166,0,110,89,0,0,0,0,0,0,69,0,264,0,156,0,185,207,0,0,0,0,0,0,0,0,219,0,279,0,199,603,8,0,0,5754,0,989,0,454,446,0,0,8,0,12,0,364,22832,65039
RitualDance_INTRA.csv,27,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,706,0,301,0,199,206,4,0,0,0,0,0,32,0,350,0,267,0,441,469,4,0,0,0,0,0,1,0,288,0,408,0,448,1045,6,0,0,2586,0,836,0,680,540,0,0,8,8,14,0,280,9896,59342
RitualDance_INTRA.csv,32,0,0,0,65,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,687,0,307,0,291,221,12,0,0,0,0,0,8,0,351,0,397,0,753,892,4,0,0,0,0,0,0,0,342,0,578,0,910,1653,2,0,0,1660,0,845,0,1244,576,0,0,8,8,6,0,173,5660,56485
RitualDance_INTRA.csv,37,0,2,1,68,0,0,0,8,0,2,7,0,0,0,0,0,0,1,0,699,0,276,0,338,505,0,0,0,0,0,0,23,0,368,0,453,0,1220,1685,8,0,0,0,0,0,0,0,362,0,698,0,1634,2564,2,2,0,1313,0,915,0,1629,476,0,0,0,12,10,0,94,4280,51672
SlideEditing_INTER.csv,22,1212,43,31,851,0,143,0,718,0,178,80,0,0,0,0,0,0,41,0,158,0,112,0,125,86,4,0,0,0,0,0,85,0,60,0,120,0,62,53,0,0,0,0,0,0,75,0,54,0,47,0,52,87,4,4,0,15,0,21,0,31,32,0,0,0,0,4,0,33,32,610
SlideEditing_INTER.csv,27,1240,11,22,861,0,120,0,706,0,154,60,0,0,0,0,0,0,56,0,154,0,84,0,102,77,4,0,0,0,0,0,67,0,53,0,72,0,32,45,0,0,0,0,0,0,64,0,48,0,31,0,39,28,4,14,0,13,0,17,0,34,22,0,0,0,0,0,0,11,28,444
SlideEditing_INTER.csv,32,1239,18,18,870,0,128,0,705,0,156,84,0,0,0,0,0,0,49,0,140,0,70,0,76,43,0,0,0,0,0,0,63,0,49,0,43,0,16,30,0,0,0,0,0,0,62,0,48,0,18,0,41,13,4,11,0,12,0,13,0,35,0,0,0,0,0,0,0,5,24,314
SlideEditing_INTER.csv,37,1239,17,19,890,0,117,0,685,0,145,77,0,0,0,0,0,0,58,0,149,0,44,0,45,18,4,0,0,0,0,0,56,0,35,0,36,0,17,13,0,0,0,0,0,0,45,0,49,0,25,0,24,20,0,2,0,23,0,30,0,43,12,0,0,0,0,4,0,7,12,207
SlideEditing_INTRA.csv,22,98,4,7,137,0,15,0,89,0,34,18,4,0,0,0,0,0,7,0,259,0,204,0,375,442,108,0,0,0,0,0,14,0,157,0,455,0,599,921,216,0,0,0,0,0,11,0,202,0,315,0,791,1650,696,2,0,153,0,306,0,950,2138,0,0,76,72,238,0,163,840,6590
SlideEditing_INTRA.csv,27,102,7,10,116,0,21,0,89,0,29,10,0,0,0,0,0,0,20,0,245,0,247,0,344,416,88,0,0,0,0,0,20,0,165,0,410,0,590,815,140,0,0,0,0,0,10,0,160,0,320,0,734,1292,414,13,0,155,0,336,0,829,1630,0,0,56,40,228,0,86,640,5275
SlideEditing_INTRA.csv,32,106,0,10,130,0,11,0,90,0,43,20,0,0,0,0,0,0,9,0,275,0,296,0,369,437,100,0,0,0,0,0,11,0,149,0,400,0,512,713,56,0,0,0,0,0,7,0,152,0,307,0,659,989,214,0,0,180,0,284,0,641,1156,0,4,28,40,208,0,47,440,3315
SlideEditing_INTRA.csv,37,108,1,6,122,0,17,0,85,0,37,15,4,0,0,0,0,0,12,0,280,0,320,0,403,508,84,0,0,0,0,0,21,0,153,0,390,0,492,575,44,0,0,0,0,0,12,0,131,0,298,0,610,811,202,6,0,136,0,287,0,573,916,0,0,48,64,168,0,48,356,2115
SlideShow_INTER.csv,22,1185,38,25,601,0,106,0,493,0,124,122,4,0,0,0,0,0,185,0,198,0,116,0,111,80,0,0,0,0,0,0,108,0,88,0,171,0,156,132,28,0,0,0,0,0,90,0,111,0,148,0,244,382,68,63,0,70,0,141,0,352,536,0,4,0,28,78,0,398,84,3051
SlideShow_INTER.csv,27,1204,49,29,636,0,140,0,563,0,65,21,0,0,0,0,0,0,167,0,169,0,78,0,65,33,0,0,0,0,0,0,67,0,48,0,113,0,65,55,28,0,0,0,0,0,55,0,40,0,55,0,163,285,36,34,0,22,0,66,0,241,478,0,4,0,16,106,0,326,84,2131
SlideShow_INTER.csv,32,1205,64,37,682,0,88,0,568,0,62,0,0,0,0,0,0,0,158,0,142,0,49,0,44,10,4,0,0,0,0,0,51,0,36,0,50,0,45,35,24,0,0,0,0,0,28,0,23,0,39,0,100,202,42,28,0,10,0,27,0,210,322,0,0,0,0,80,0,240,64,1686
SlideShow_INTER.csv,37,1231,42,53,683,0,78,0,545,0,61,29,8,0,0,0,0,0,121,0,106,0,26,0,45,29,8,0,0,0,0,0,27,0,23,0,43,0,51,46,12,0,0,0,0,0,15,0,25,0,14,0,72,81,54,4,0,7,0,21,0,59,76,0,0,0,12,28,0,43,92,1243
SlideShow_INTRA.csv,22,53,0,1,117,0,31,0,98,0,68,39,56,0,0,0,0,0,27,0,221,0,273,0,350,237,124,0,0,0,0,0,39,0,156,0,439,0,511,476,68,0,0,0,0,0,37,0,110,0,427,0,673,1035,340,35,0,138,0,437,0,1003,1600,0,32,24,76,352,0,236,468,5410
SlideShow_INTRA.csv,27,64,3,5,113,0,36,0,88,0,79,35,40,0,0,0,0,0,31,0,224,0,292,0,338,266,68,0,0,0,0,0,46,0,143,0,378,0,435,424,84,0,0,0,0,0,41,0,113,0,426,0,596,786,282,41,0,131,0,391,0,753,1100,0,28,28,68,284,0,156,340,3819
SlideShow_INTRA.csv,32,67,5,6,126,0,57,0,98,0,47,55,20,0,0,0,0,0,43,0,277,0,267,0,279,244,52,0,0,0,0,0,55,0,124,0,386,0,381,337,56,0,0,0,0,0,48,0,116,0,299,0,505,622,200,22,0,135,0,312,0,627,880,0,32,24,64,250,0,124,252,2723
SlideShow_INTRA.csv,37,68,7,3,131,0,43,0,100,0,34,20,12,0,0,0,0,0,45,0,269,0,259,0,245,160,56,0,0,0,0,0,24,0,99,0,335,0,326,345,64,0,0,0,0,0,21,0,104,0,222,0,418,535,160,17,0,74,0,268,0,516,642,0,8,36,60,194,0,96,184,2148
